-86.60254037844388,49.99999999999999
-94.8947072936469,31.543533848525545
-99.30187374259336,11.795671715084604
-99.6436098130433,-8.435106604304481
-95.90592479012021,-28.320550668230393
-88.2418399378219,-47.04654806027558
-76.96512379049321,-63.84645424699838
-62.53744643216367,-78.0324790952092
-45.54947866906339,-89.02384508083516
-26.69670989741515,-96.3705643889941
-6.750974685836518,-99.77186146800707
13.47114622258602,-99.0884868158239
33.14175682186358,-94.34841787099802
51.455540002862875,-85.7457136130651
67.66272733037574,-73.63256976511974
81.09979465095006,-58.50489985953084
91.21662684969333,-40.982032479658756
97.59903962771155,-21.78135587488508
99.98573625597098,-1.6889480013931268
98.2790050940858,18.47260560171891
92.54871991635596,37.87788856105758
83.0294792712376,55.73244631224369
70.11100198920529,71.30531116312201
54.322172048041985,83.95892819696383
36.30938600064749,93.17525684566684
16.810089424214773,98.57697953148038
-3.37741418834677,99.94294909297182
-23.426646067208253,97.21724257579906
-42.51678830356403,90.51145072503213
-59.866288231261535,80.10010944693843
-74.76485528478086,66.40946027672395
