-34.202014332566854,-93.96926207859084
-9.758289975914892,-99.52273999818311
15.298583628403808,-98.82283814465528
39.39419095909515,-91.91353392552342
61.01451639012675,-79.22896433551908
78.8010753606722,-61.56614753256582
91.63627295622399,-40.03490325568945
98.71362650729878,-15.988118769183487
99.58843986159704,9.063258019778047
94.20574527872968,33.54515697502548
82.90375725550416,55.91929034707469
66.39262126522412,74.77980904985321
45.709792705869425,88.94163732912975
22.154849761946704,97.51493543055632
-2.7921638723568614,99.96101150403544
-27.563735581699927,96.12616959383188
-50.60337641211642,86.25136692072573
-70.46342099635952,70.95707365365203
-85.8959896930665,51.20428648705706
-95.93139745400575,28.234145684287675
-99.93908270190957,3.4899496702500943
-97.66722783341677,-21.473532716706355
-89.25858184521259,-45.08775406894298
-75.24149088957247,-65.86894601186799
-56.496700342493824,-82.51134982782949
