150.0,0.0
146.72214011007085,31.186753622663897
137.03181864639012,61.010496461370025
121.35254915624212,88.16778784387097
100.36959095382873,111.47172382160912
75.00000000000001,129.9038105676658
46.35254915624212,142.65847744427302
15.679269490148018,149.178284305241
-15.679269490148,149.17828430524102
-46.3525491562421,142.65847744427305
-74.99999999999997,129.9038105676658
-100.36959095382869,111.47172382160917
-121.3525491562421,88.16778784387098
-137.03181864639015,61.01049646137
-146.72214011007085,31.186753622663897
-150.0,8.498308346471969e-14
-146.72214011007085,-31.18675362266386
-137.03181864639012,-61.01049646137003
-121.35254915624212,-88.16778784387095
-100.36959095382876,-111.4717238216091
-75.00000000000007,-129.90381056766577
-46.352549156242134,-142.65847744427302
-15.679269490148135,-149.178284305241
15.679269490147949,-149.17828430524102
46.352549156242084,-142.65847744427305
75.00000000000001,-129.9038105676658
100.36959095382876,-111.4717238216091
121.3525491562421,-88.167787843871
137.03181864639015,-61.010496461370025
146.72214011007085,-31.186753622663847
